accuracy,latency,memory
40.258408,6.364813,165.57074
24.317547,11.176398,900.8989
24.130161,11.056656,880.9665
24.20553,11.138257,858.5585
40.356537,6.1699686,164.61487
33.014507,6.513137,342.20193
32.32144,7.0406437,350.7846
24.25673,11.102198,861.65314
31.64869,7.750016,363.368
31.990162,7.3464975,354.81854
25.608816,9.91783,807.3113
40.09934,6.4611607,166.8514
39.953197,6.639476,167.7451
40.31709,6.087699,164.82433
40.51627,5.84297,161.23462
24.28609,11.090761,888.342
40.47412,5.784245,161.79926
25.58753,9.67648,819.1665
31.99981,7.2080126,358.71353
32.79495,6.648317,339.77487
24.537605,10.866335,857.7168
32.2083,7.53366,357.30093
25.645638,9.81356,806.3417
24.756388,10.693756,867.08264
40.314022,5.7774467,161.79926
25.939646,10.057738,808.3505
24.459435,11.379486,905.92615
25.277624,10.196394,819.93945
24.306595,11.396184,879.7876
32.671093,6.698067,340.27567
24.699186,10.847873,836.5436
24.136448,10.725663,842.0798
23.919518,10.968765,873.7471
32.25592,6.690546,346.92056
40.30394,5.7757735,162.2599
32.868877,6.9016833,337.01996
40.12756,6.3790245,167.19028
41.019512,5.2691946,157.78378
32.792587,6.74023,340.70108
40.13157,6.540159,167.85391
31.859715,6.9949365,355.26987
24.224463,10.802307,833.4458
23.877634,11.700681,897.1247
23.610432,11.448882,906.6593
40.40622,5.904132,164.21892
31.572546,7.6191463,365.4258
25.299398,9.884983,814.87244
24.042929,11.027138,866.55804
31.627686,7.6230884,364.7103
40.53972,5.8178144,163.66978
40.42562,5.564427,160.97539
24.41669,10.49978,833.689
24.132807,11.360891,867.2029
40.783833,5.6535106,159.1486
24.723394,10.6726675,851.8575
31.727304,7.0767474,348.78845
40.84219,5.4916368,158.48355
31.29222,7.589389,366.86795
31.421963,8.099722,378.71896
24.31098,10.32921,865.2712
24.237541,11.0601015,862.47784
26.068562,9.806606,767.477
40.281727,6.2057405,164.59843
31.932005,7.32524,357.2949
25.767433,9.664658,792.6808
40.64889,5.817996,162.43996
24.217594,10.73126,842.87054
24.059206,10.611912,873.9168
40.372543,6.2598352,166.45877
40.23101,6.320091,164.3749
26.04962,10.022193,809.50244
25.33864,10.161667,819.41656
40.203938,6.170058,164.3749
40.373978,5.8516154,162.22433
40.224495,6.1778765,165.16321
25.49582,9.932057,804.058
32.405327,6.7513976,337.3169
40.333496,6.1411667,165.03995
40.947277,5.4885235,158.48355
24.239475,11.394407,873.51495
25.228836,9.969056,831.30365
31.647614,7.346214,356.8733
40.805172,5.547495,158.90863
40.994926,5.4071517,159.57368
32.28108,6.9238462,340.4939
40.513206,6.1464543,164.55782
31.95,7.096377,350.91116
40.53972,5.9516053,164.55782
32.72135,6.7411065,339.3308
25.671772,10.082363,787.9118
40.294094,5.9642725,162.56322
23.84059,11.555408,913.79486
31.794378,7.237416,350.8154
32.36923,6.8066425,336.49954
23.623417,11.716046,909.72144
40.90536,5.286635,158.48355
25.167606,10.221678,814.98834
25.364828,10.198256,829.2096
33.281883,6.6035175,338.835
40.845177,5.488432,158.48355
40.736786,5.665543,158.70709
24.202848,11.388309,881.5857
23.726706,11.669095,909.0411
23.745567,11.332898,895.3267
40.737972,5.6625953,159.88394
31.829285,7.334727,345.6368
24.982433,10.376459,825.84064
25.206364,10.426918,795.6507
25.903303,9.756849,824.26746
32.472668,6.7450275,351.89127
40.044956,6.5727334,167.83955
24.414171,10.7177105,858.0079
24.017313,11.624919,881.90247
25.578733,10.135929,793.572
33.146248,6.584932,339.50092
40.240425,6.3147125,166.02986
24.08559,10.88435,856.049
31.521194,7.6676807,358.92438
40.814865,5.574,158.48355
40.94193,5.5457125,158.44884
31.69625,7.632287,349.15997
24.066586,11.452397,857.11444
24.109838,10.677479,847.4181
24.33069,10.822068,867.4162
31.748358,7.30834,362.31686
25.535505,10.087877,813.03937
25.59866,10.091028,831.76544
25.557863,10.243742,815.1271
40.846447,5.5864797,159.88394
24.263927,10.808991,875.66766
25.538616,9.910943,840.1048
23.942884,11.426235,910.36487
40.92103,5.55285,158.90863
31.883326,7.515435,359.46274
32.788452,6.881242,338.26212
31.857714,7.0788817,349.19858
31.79723,7.2685275,357.14154
40.213192,6.340488,166.02753
32.987885,6.7459693,344.42203
23.754196,12.026923,912.12897
23.772387,11.722329,890.1653
24.377409,10.658383,854.27765
31.733671,7.187861,344.0989
24.711243,10.763433,825.73865
24.655586,10.585365,854.9051
25.472439,10.215167,826.7278
40.434933,5.8143888,162.13814
23.911465,11.00496,852.42236
24.07912,11.396325,874.613
25.318987,9.89571,817.2637
40.86375,5.6650105,158.90863
40.330685,6.1812882,163.51988
31.643017,7.795834,367.66476
24.151855,11.247428,889.26733
31.647295,7.532106,365.8757
23.574404,11.651177,896.5306
23.930634,11.556771,884.80695
40.455887,5.9274096,161.7749
24.156965,11.201346,859.86566
40.21521,6.2038317,166.11987
32.7473,6.8393054,340.13385
40.439972,5.9675655,162.01488
23.951988,11.072476,859.4148
40.50726,5.7098665,162.56322
24.039808,10.764801,878.96405
24.030678,11.288528,900.654
40.09913,6.379273,166.23236
40.25615,6.427672,165.71823
40.672054,5.684518,160.65005
32.58602,6.750901,344.16064
31.600973,7.5357995,356.28827
32.8467,6.637084,337.6515
40.297173,6.160961,166.02986
25.835812,10.016786,804.3643
31.208532,7.8285227,375.49484
31.650574,7.317927,351.638
32.628498,6.6694736,337.61353
31.922888,7.1242194,348.1772
40.209213,6.5928206,166.02753
31.903902,7.2154,350.5021
31.68999,7.465786,361.97266
40.35531,5.885773,162.95967
24.588545,10.787622,842.2831
40.16031,6.4769382,168.61176
40.664577,5.515485,160.65005
31.94152,7.7580404,357.09152
32.834732,6.7371354,339.5339
33.083477,6.544599,331.9266
