accuracy,latency,memory
35.05911,8.036631,349.86584
22.105194,15.505634,2315.3054
27.41891,10.077511,828.887
27.222195,10.171771,837.9675
22.179964,14.973062,2191.03
27.360064,10.037844,825.85724
27.216644,10.74675,856.11346
22.127764,14.950669,2159.1677
35.049427,8.068033,351.1526
22.17073,15.405368,2227.3264
21.955349,15.400089,2276.2893
35.01669,8.347165,356.33044
22.247284,14.426599,2162.2175
35.049427,7.9713144,351.1526
22.010567,15.855419,2305.776
27.324453,10.122286,828.38
27.18225,10.564333,866.7161
21.978195,15.965114,2281.902
21.979136,15.113439,2236.6995
27.225286,10.451664,839.4261
22.251057,14.412191,2142.849
21.899458,14.990647,2272.713
27.342854,9.829402,837.452
27.412325,9.790845,825.533
34.931004,8.46779,353.64572
35.03799,8.662934,362.3899
21.98678,15.927876,2289.8638
27.220892,10.399463,843.0955
34.900837,8.564142,356.33044
21.959122,15.850028,2293.4968
27.310137,10.060397,825.32214
27.31396,10.707012,861.13605
27.345833,10.292812,832.76154
34.921696,8.310491,351.1526
27.312664,9.897418,827.8998
35.0511,8.274593,355.0437
21.932947,15.934449,2313.247
22.105194,15.578317,2307.0962
27.328524,9.897418,828.4386
21.965544,15.30776,2256.3315
22.052738,15.584385,2311.5996
34.879536,8.577477,356.33044
34.9152,8.588771,354.93246
21.984417,15.231683,2243.3035
27.305908,10.059009,828.21844
21.901379,15.838906,2345.275
27.204927,10.142695,841.0854
21.908554,15.009196,2263.4255
21.970032,15.804205,2304.1052
34.93525,8.489316,355.0437
21.970032,14.933377,2251.595
27.228262,10.126339,846.6174
27.11834,10.417058,841.5916
21.995834,14.881637,2230.9275
35.01669,8.37439,356.33044
27.305454,10.482371,839.573
22.133183,14.558616,2188.3281
27.34318,10.128211,830.0381
27.316923,10.103659,825.85724
27.202337,10.450445,865.0928
27.54672,10.124084,820.26886
27.336086,10.375992,863.88196
27.34488,10.092751,831.49646
27.162058,10.697131,865.48553
27.165535,10.31158,839.776
21.93089,15.426984,2315.04
21.959122,15.072981,2266.4343
27.182959,10.757514,861.4346
27.227852,10.428998,846.25494
27.171465,10.434923,851.05566
34.966946,8.187327,348.46786
22.135103,14.5655365,2187.5117
35.08384,8.016714,349.86584
27.196182,10.302973,850.53394
27.2977,10.785106,855.23755
27.3585,10.207092,833.1952
21.94073,15.018297,2246.8428
27.287064,10.36118,853.53613
21.867273,15.935695,2341.7358
34.908134,8.951592,362.3899
21.98678,15.863619,2298.8174
35.088364,8.030261,348.46786
21.957956,15.8547,2324.659
27.202799,10.578166,870.0503
27.476137,9.81377,824.73914
34.888958,8.540468,354.93246
27.188095,10.395256,838.6243
34.936176,8.328356,351.1526
21.908554,15.478443,2309.6135
22.09894,14.502895,2227.3599
21.867273,15.381064,2238.4783
21.919472,15.560234,2343.8904
35.068157,8.514803,362.3899
27.322548,10.052767,831.2148
22.044096,15.834121,2309.4758
27.175758,10.158074,847.76733
22.315758,14.8882475,2159.2463
22.305012,14.89042,2155.8784
35.033745,8.551192,360.6684
35.045288,8.704988,362.3899
34.926636,8.294102,351.1526
22.126007,14.818362,2195.5684
34.95589,8.236461,349.7546
22.185246,14.913846,2175.6458
35.049427,8.0678625,351.1526
21.955349,15.072724,2236.6995
21.964403,15.004907,2259.953
22.21846,14.904993,2194.8906
35.048107,8.569598,361.91534
27.2586,10.171771,835.6191
35.033745,8.273064,354.93246
34.931004,8.4832945,355.0437
34.912273,8.232837,351.1526
27.33834,9.83023,832.6601
21.96365,15.356212,2227.9175
22.32446,14.855197,2145.7566
27.382074,9.862925,825.37354
35.06659,8.734622,362.3899
27.14287,10.1287365,841.7948
35.047672,8.4452305,359.38165
21.93034,15.954235,2309.2
21.928446,15.84598,2309.559
35.045288,8.676854,362.3899
27.372366,10.073372,833.57965
35.03105,8.658212,362.3899
27.136381,10.156392,841.6836
34.908134,8.907103,362.3899
22.208344,14.949459,2198.009
22.219734,14.876238,2196.7612
21.990553,16.03047,2295.1863
27.22031,10.336305,846.59064
35.03799,8.257417,356.33044
21.898155,15.249291,2271.232
35.06659,8.35311,356.33044
22.264795,14.339302,2179.1833
27.365032,9.722829,834.1199
22.216402,14.534717,2207.7012
21.927528,15.46835,2233.8179
21.979727,15.1184025,2247.1252
22.004345,15.028519,2212.0127
27.268785,9.76307,828.21844
35.07333,7.98762,351.1526
35.078682,8.109909,349.7546
34.893898,8.954003,362.3899
27.322737,9.814622,829.4553
34.97594,8.258498,348.46786
27.212364,10.4501505,845.73895
34.929436,8.565342,356.33044
27.473408,9.76307,816.34247
27.338179,9.862925,825.1592
35.078682,8.0095005,349.7546
27.33259,9.75815,831.2148
27.229101,10.650871,858.6911
35.02637,8.439209,360.6286
27.17036,10.241698,850.53394
27.17315,10.759202,877.06555
21.842264,15.947609,2339.4324
27.302116,10.105123,839.6256
34.92519,8.568877,356.33044
35.10728,8.040779,349.7546
21.957956,15.576669,2336.433
22.131124,14.864714,2164.3682
27.256443,10.630962,864.4563
27.289713,10.72397,860.0741
34.91052,8.886112,362.3899
27.235554,10.565838,864.8015
27.21211,10.186998,842.4098
27.48024,9.740145,819.90845
22.284918,14.461951,2182.6619
22.049377,15.953497,2311.5515
34.931004,8.474771,355.0437
27.384958,9.811397,818.9733
27.315628,9.781927,831.3349
27.412605,9.790845,826.69714
22.100998,14.451022,2210.509
21.992483,15.328194,2253.2947
35.059162,8.515655,362.3899
35.042107,8.420762,360.6286
21.874449,15.426842,2296.4214
21.899458,16.015137,2303.4355
34.9152,8.933997,362.3899
21.93336,16.064293,2288.7917
27.203955,10.059869,843.5328
34.93525,8.4632015,355.0437
34.910954,8.540548,356.33044
27.327839,9.897418,834.39417
35.062344,8.702166,363.63684
34.89659,8.568877,356.33044
35.02611,8.328244,354.93246
21.978195,15.463079,2210.5266
22.14022,14.903433,2188.6636
34.913948,8.868549,362.3899
27.313183,9.779301,834.11847
34.913948,8.4571295,353.64572
21.979136,15.791457,2328.0664
34.908134,8.5580635,354.93246
35.052353,8.734622,363.63684
27.351633,10.705368,852.3962
27.330063,10.059646,827.93536
35.033745,8.27372,354.93246
21.950903,15.153004,2233.4885
27.389767,10.061774,821.72406
27.561853,9.7810755,811.6512
27.348837,10.415935,837.5824
35.05885,8.145516,351.1526
27.303284,9.814761,831.2148
27.246027,10.770569,857.3698
34.926636,8.289933,351.1526
27.273457,10.841349,869.7672
22.001463,15.54525,2266.776
27.43858,10.141053,823.69403
35.03105,8.394363,356.33044
34.879536,8.530084,356.33044
34.913948,8.492737,355.0437
27.164608,10.69596,864.02576
35.01669,8.345405,356.33044
27.184608,10.177039,844.4967
22.335772,14.773251,2136.1624
35.03105,8.344591,356.33044
27.287586,10.122286,831.49786
27.241722,10.375686,844.87994
34.910954,8.55044,356.33044
34.889217,8.511504,355.0437
27.391556,10.757712,868.5672
35.01669,8.387085,354.93246
35.02637,8.245646,355.0437
35.113094,7.903453,348.46786
22.16578,15.016101,2192.0957
35.047672,8.323748,355.0437
27.36642,10.052767,827.7984
27.35244,9.797564,827.8998
27.334663,10.032569,844.99066
27.22779,10.549744,868.69086
21.985008,16.013725,2262.4976
27.357502,10.412904,836.58295
35.078682,7.9127812,349.7546
35.06379,8.097214,351.1526
35.068157,8.229697,355.0437
34.889217,8.785545,360.6286
22.135103,14.938863,2171.4883
27.334726,10.671626,860.842
22.16578,14.556013,2205.2979
21.953577,15.37179,2280.9817
22.138876,14.523135,2200.143
27.103447,10.47727,868.5434
21.898705,15.131926,2256.7456
21.928282,15.054488,2230.1572
21.93034,16.01386,2312.106
34.97594,8.259407,348.46786
21.990553,15.832894,2274.9033
35.078682,8.040779,349.7546
27.287292,10.891947,867.98474
34.908134,8.822892,361.91534
27.347082,10.095516,836.47595
27.26851,10.447765,838.8682
27.477615,9.757322,829.44653
34.879536,8.540468,354.93246
35.062344,8.624682,362.3899
27.39589,10.060397,830.05066
27.387987,10.089591,826.9802
27.227852,10.383316,843.0586
27.310541,10.110346,829.8765
27.36855,10.360001,838.2766
27.275158,10.346342,843.1957
